date_posted,headline,post_body,low_temp,avg_temp,high_temp,inches_precip,miles_visible,max_wind,sea_pressure
2007-12-09,American Angler Fish Report 01-22-2008,"We would like to take a moment to make a correction on a big cow that was caught by Bill Asbell on our return trip of Nov 26. With the help of another angler his picture of this spectacular catch we are able to see the fish hanging from the scale at Point Loma and the clear weight. It was noted on the website and the San Diego Union Paper his fish was 356.8 pounds. Every pound counts to every Angler, as it is a proud moment of his life. This fish actually weighed in at 357.8 POUNDS!!!! Congratulations Bill. Thanks for the proof you earned it!!!",46.0,50.91,57.0,0.0,10.0,9.0,29.99
2007-12-09,Indy Sportfishing Fish Report 12-09-07,"Hello from the Independence, We are back out on our pre- Christmas 10 day, Jeff and the boys had a really great 15 day trip with the Sav-on tackle group and the big fish on the trip were as follows: first place Alex Kastaniuk 311 pound yellowfin, second place Gary Ondrisko 286 pound yellowfin, and third place was David Taylor our charter master had a 265 yellowfin.  26 tuna that were weighed in ranged anyway from 192",46.0,50.91,57.0,0.0,10.0,9.0,29.99
2007-12-07,Indy Sportfishing Fish Report 12-07-07,The Indy will dock at Point Loma Sportfishing at 5:45 am on Sunday Dec 9. Passengers departing on Dec 9 the sign in will begin at approximately 7:00 am.,55.0,57.69,61.0,0.0,10.0,21.0,30.02
2007-12-05,Indy Sportfishing Fish Report 12-05-07,"Today we spent the day cleaning our gear, cleaning the boat, and relaxing. The weather is good for this part of the ocean, and makes for decent traveling. Tonight we are going to have seared Ahi, and wild rice, & veggies, yum yum. We will talk to you later, the Indy crew",52.0,56.71,64.0,0.0,10.0,13.0,29.93
2007-12-04,Indy Sportfishing Fish Report 12-04-07,"Things out here on the independence are as good as it gets. Today we had another extraordinary day on these yellowfin tuna. We stayed busy for most of the day and kept 38 fish for our efforts they averaged 130 to 225 lbs, and more 170 to 190 lb fish than the past few afternoons. What incredible fishing we experienced out here. The weather continues to be outstanding. Tom wants to say hello to Amy & the girls to let them he had a big tuna today. We are going to start for home right after dinner, and everyone is looking forward to a good rest on the way home. Good night from Jeff, Kyle and the Indy crew",47.0,57.09,67.0,0.0,10.0,12.0,30.24
2007-12-03,Indy Sportfishing Fish Report 12-03-07,"Good evening from the independence. Today's report is pretty much like the past few days out here, as we had good fishing again on these beautiful 130 to 185 lb tuna. We had one stand out, a 221 lb caught by run Barron. We ended the day with 27 fish for our efforts, and a couple of wahoo. The weather is still good as well. Ed has some prime looking New York steaks for dinner tonight, and key lime pie for dessert. Life is good out here. Thanks for checking in on us, Jeff, Kyle and the Indy crew",46.0,56.3,64.0,0.0,10.0,14.0,30.35
2007-12-02,Indy Sportfishing Fish Report 12-02-07,"Good evening, we had another great day at the bank, as things were going strong right at daybreak, slowed around 1100, only to pick up again at 1400. We picked up 51 of these beautiful grades of 130 to 185 lb fish. We did have a 211 & 225 lb as the big ones for the day. The weather is still good. We are going to do this again tomorrow, as the conditions are really good for this place. We haven't run across too many wahoo, but we get a few each day. Good night from the Indy crew",48.0,54.43,60.0,0.0,10.0,12.0,30.41
2007-12-02,Indy Sportfishing Fish Report 12-02-07,"Good evening, we had another great day at the bank, as things were going strong right at daybreak, slowed around 1100, only to pick up again at 1400. We picked up 51 of these beautiful grades of 130 to 185 lb fish. We did have a 211 & 225 lb as the big ones for the day. The weather is still good. We are going to do this again tomorrow, as the conditions are really good for this place. We haven't run across too many wahoo, but we get a few each day. Good night from the Indy crew",48.0,54.43,60.0,0.0,10.0,12.0,30.41
2007-12-01,Indy Sportfishing Fish Report 12-01-07,"Hello everyone, from the tired Indy crew. We had a spectacular day today here at the bank. We arrived at 9:00 am and got situated in no time, and immediately started getting fish. We were steady all day long on these beautiful grade tuna, 130 lb to 190 lb and 3 over 200 to 240 lbs we ended the day with 70 fish for our efforts. Everything was the hot ticket today, sardine, mackerel, chunk, squid, and good kite action till dark. The weather is really good, and we hope it stays that way for a while. We will try this again tomorrow, in hopes of another day like this. Thanks for checking in, Jeff, Kyle and the Indy crew",52.0,56.04,59.0,0.0,10.0,16.0,30.19
2007-11-30,,"COME JOIN US ON A 16-DAY LONG RANGE ADVENTURE ABOARD THE 112 FT LUXURY LONG RANGE VESSEL!!! INDEPENDENCE has a 16-day trip departing January 23 to February 8, 2008. Over $5,000 in giveaways, high roller jackpot & complimentary video of the trip. Trophies for the largest Tuna & Wahoo. Seeker loaner Tuna Rods will be available. Cost is $4250. Limited load to 25 passengers. Two person staterooms. All passengers with a 50% deposit prior to Dec first 2007 will be eligible for a special drawing for Super Seeker rod($400 Value) on the trip. Winner must be present. WIN FREE STUFF. Call Judy in the INDEPENDENCE office for reservations & information at (619)226-6006.",55.0,61.5,66.0,0.0,10.0,22.0,29.92
2007-11-30,Indy Sportfishing Fish Report 11-30-07,Just a quick update. Jeff called in to say they are traveling to Hurricane Bank they should reach fishing grounds by am 12/1. Check back tomorrow night for more updates.,55.0,61.5,66.0,0.0,10.0,22.0,29.92
2007-11-29,Indy Sportfishing Fish Report 11-29-07,Just a quick update. Jeff called in to say they are traveling to Hurricane Bank they should reach fishing grounds by am 12/1. Check back tomorrow night for more updates.,54.0,62.96,71.0,0.0,10.0,6.0,30.07
2007-11-28,Indy Sportfishing Fish Report 11-28-07,"Good evening everyone, things were a little different out here for us today. The sign of big fish we saw yesterday was absent today for the most part. We did see some smaller grade; 50 to 110 lb Sixteen fish made their way on board today, The weather is still very good, so we have that going for us. We plan on giving this another try tomorrow, so please wish us all luck, the Indy crew",52.0,62.04,73.0,0.0,10.0,6.0,30.12
2007-11-27,Indy Sportfishing Fish Report 11-27-07,"Well, a good evening to all. Today was a great day for us out here on the high seas, flat calm weather and biting fish. We had one heck of a day, as we drifted all day long yanking & pulling on big ones. The grade of fish here is once again just awesome, as we had fish from 321 lbs to 150 lbs and a total of 39 fish for the day, 10 over 200 lbs, 291, 255, 250, 233, etc.  we were very fortunate for todays gift from the sea. We are going to try this again tomorrow, please wish us luck, Jeff, Kyle and the Indy crew",51.0,58.54,66.0,0.0,10.0,9.0,30.09
2007-11-24,Indy Sportfishing Fish Report 11-24-07,"Hello again everyone, and happy thanksgiving. We departed early Saturday on a 15-day trip, sponsored by Sav-On Tackle with Charter master David. After wedging the boat with sardines we headed south, and had a great prime rib dinner around dark. Today we had a tackle seminar, and went over every detail fishing these big tuna. After lunch there were some great giveaways for everybody on board, rods, reels, hooks, tackle boxes, and many more useful items. The weather is very good right now, and we pray it stays this way. We are hoping to try our luck at the fish we encountered last trip, so pleeeeese wish us luck, Jeff, Kyle and the Indy crew, John, Bill, Sean, Frank, Ed, & Rolf",47.0,58.43,69.0,0.0,10.0,13.0,30.0
2007-11-21,Indy Sportfishing Fish Report 11-21-07,"Welcome back Farallon Charter group. Superb fishing!!!!. Jackpot winners were as follows: Bill Asbell first place 356 Yellowfin, second place Dan Subin 294 Yellowfin, third Place Steve Nowak 293 Yellowfin. A total of 24 Cows were landed. Honorable 200 pounders noted and but not in order: John Bartholomew 203, 204, Kevin Black 208, 234, Larry Campbell 249, 2476, 289, Brad Carter 261, Jim Carter 259, Joe Carter 222, 233, Gerard Fitzgerald 246, Philip HAVLICEK 221 264, 14 year old Andy Johnsen 215 and 195, Dave Johnsen 231, Peter Kozel 251, 80 Year old Frank Machado WWII Vet strolled in with a 256 and 196, Mike Nolan 290, Steve Nowak 293, Jeff Rowland 208, Dan Subin our second place also reeled in another 200 ponder, weighing in at 219, John Thomas 207. Great catch, also just to let everyone know other fish on deck weighed in between 150 and 196. Comming soon-watch our website for Hall of Famers. Next trip will depart on Nov 24 at 9:00 am; sign in will begin at approximate 7:00 am. Our customers are very important to us if you have any questions regarding any of our upcoming trips or 2008 trips, please call in 7 am - 9 pm. I'm available on Thanksgiving Day and Friday for your convenience. Happy Thanksgiving. Judy",57.0,59.81,64.0,0.0,10.0,9.0,30.04
2007-11-19,Indy Sportfishing Fish Report 11-19-07,"Hello everyone, not too much to report for today, as we traveled and cleaned our gear, and watched movies for most of the day. This is just what we needed, some r & r. the weather is good for the most part, and we hope it stays that way. We will have an arrival time tomorrow as to when we will dock on wed. See you all then, Jeff, Paul and the Indy crew",54.0,56.95,62.0,0.0,4.0,12.0,30.03
2007-11-18,Indy Sportfishing Fish Report 11-18-07,"Today was the icing on the cake. Things got off to an early start with some smaller grade tuna 50 to 100 lb fish, and then in the 1100-hour things got up to speed. We were really busy till dark pulling on 180 to 240 lb brutes. We had 24 of the premium grade, and 4 over 200 for the day. What a way to end our already epic voyage. As far as numbers go, I will have to figure out how many cows we have on board, but I think we might have 24 of them for the trip. Conditions down here look really good right now for the up coming trips. We are now on a course for San Diego, and the weather is not perfect, but good enough. Good night from the tired Indy crew",57.0,58.9,62.0,0.0,6.0,12.0,30.01
2007-11-17,Indy Sportfishing Fish Report 11-17-07,"Hello again from the independence. Todays report is not as exciting as the last few days, as we saw good sign of fish today, but they did not respond the way we like them to. We did manage 5 big fish today, a 354 lb, and 230, 190, a couple of 150's for our efforts. We did have a couple of heart breaks, as the weather was up today and the big swell had something to do with hooks pulling and lines breaking. We plan on finishing off our trip here tomorrow in hopes of a banner day. Pleeeeeease wish us luck, Jeff, Paul and the Indy crew",59.0,60.15,63.0,0.0,10.0,8.0,30.07
2007-11-16,Indy Sportfishing Fish Report 11-16-07,"Good evening everyone, Things started off early for us with some smaller grade tuna, and then in the afternoon the big ones were on the chew again. We had fish up to 250 lbs with 3 fish over 200 lb, and some others that were close, for a total of 39 fish for our efforts. The weather is a bit breezy at present, and we hope it slows down before tomorrow. I am pretty sure that passengers on board here have caught their personal best tuna this trip, quite a feat. We are going to give it another go tomorrow, please wish us luck, Jeff, Paul and the Indy crew",57.0,59.65,63.0,0.0,10.0,8.0,30.03
2007-11-15,Indy Sportfishing Fish Report 11-15-07,"Here is the report from the tired Indy crew. Today was as good as it gets for cow tuna, and some that are close to cows. Today was gooooooooood! As far as names of the lucky anglers goes, it would take me all night to write them all down. We did have fish from 297 down to 204 lbs 12 cows for the day quite a few from 250 to 285 lbs along with 18 others 165 to 195 range. We ended up with 30 tuna for the day. The one-standout catch of the day belongs to Joe carter our charter master, as he single handedly landed a 230 lb tuna on an accurate 870 reel and 50 lb line, quite a feat. I cannot begin to tell you how excited everyone is on board here. The weather is perfect as well. We plan on doing this again tomorrow, so please wish us luck, Jeff, Paul and the Indy crew",58.0,64.14,81.0,0.0,10.0,14.0,29.99
2007-11-14,Indy Sportfishing Fish Report 11-14-07,"WOW, what a day out here today on the tuna grounds. Things got started off early for us, as we got into an area all by our lonesome, and got things going around 7:00 am. We had an absolutely beautiful day on fish 285 lbs, 280, 245, 185, 180, 170, 170, and the rest were 90 to 125 lb for a total of 30 fish for today. These fish are tough as nails, and the guys did a great job pulling on them. Many of our anglers got their personal best today. The weather is gorgeous out here as well. We are going to try this again tomorrow, please wish us luck, Jeff, Paul and the Indy crew",58.0,69.35,81.0,0.0,10.0,9.0,29.94
2007-11-13,Indy Sportfishing Fish Report 11-13-07,"Good evening everyone, we have been traveling since our departure, made a few stops today for some small tuna as well as a few grouper and yellowtail. The weather is really great. As I write this report we are still heading down, to the tuna zone for tomorrow. Thanks for checking in on us, and wish us luck, Jeff, Paul and the Indy crew",57.0,68.83,80.0,0.0,10.0,12.0,30.01
2007-11-12,Indy Sportfishing Fish Report 11-12-07,"Hello again from the Independence. Thanks again to Young's Tackle and our Charter Master Robin Joo for a great trip. first place Mike Rennie with a 58.2 Wahoo, second place goes to Peter Kim with a 35.2 Wahoo, and third place goes to Buddy Stevens with a 32.2 Wahoo. Good catch guys. We turned the boat around yesterday, and departed on another 10-day extravaganza with a charter group from Farallon boats. After loading bait in rainy windy skies we were on our way down the coast. We had a tackle seminar today, and have been busy getting everyone rigged up for the trip. We do not have a starting destination yet, but by the end of today we will. Please wish us luck on our trip, Jeff, Paul and the Indy crew, Tommy, John, Tommy, Steve, Ed & blue",59.0,64.61,70.0,0.0,10.0,13.0,30.02
2007-11-10,Indy Sportfishing Fish Report 11-10-07,"Hello again, we are on our final leg of the trip and we stopped and caught some lingcod and rockfish to break up the ride back to San Diego. The weather last night was on the bumpy side but today it has been good most of the day. We will be in at 06:30 at fisherman's landing due to 4 boats arriving to point Loma on the 11th. See ya later, The Indy boys of fall.",57.0,60.21,64.0,0.0,10.0,10.0,30.04
2007-11-09,Indy Sportfishing Fish Report 11-09-07,"The Indy will dock at 6:30 am on Sunday 11/11 at FISHERMAN'S LANDING, not Point Loma this trip. All waiting guests go to Fisherman's for your returning Angler. Anglers going out on Sundays trip will line up in front of Point Loma Landing as before. There is a Marathon on Scott Street on Sunday. Scott Street will be closed from 6:00 am - 10:00 am. In order to get into the parking lot go to Fenlon Street off Rosecrans, turn Left on Fenlon go straight into the parking lot after the police guards have instructed you to do so. . Any questions please call our office. Thanks Judy",59.0,60.96,63.0,0.0,10.0,10.0,30.06
2007-11-08,Indy Sportfishing Fish Report 11-08-07,"Good day, today we started out on the ridge trying for wahoo as our main target species and we had no luck on catching any. In the afternoon we anchored up and had good action on 12 to 20 lb yellowtail. The weather has become a little on the windy and choppy side also. We plan on traveling up the line and fishing the coast tomorrow. Thanks for checking us out, The Indy guys.",59.0,60.09,61.0,0.0,9.0,8.0,30.08
2007-11-07,Indy Sportfishing Fish Report 11-07-07,"Good evening, today we looked on the ridge and had a rather slow day. We did catch some wahoo and yellowtail, we are planning to give a try for yellowtail tonight and wahoo one more shot in the morning. Weather is about the same as we've had the entire trip about 12 to 15 knots of wind and not much sea to go with it. I would like to make mention of the fuel situation we are in at the moment. Fuel is at an all time high, we have been holding on and not adding a surcharge for most of the season but we may find it necessary to charge one at some point on the remaining trips. Sorry about the bad news but please don't shoot the messenger. Have a nice night, The Indy boys running slow and easy.",60.0,60.75,63.0,0.0,8.0,9.0,30.06
2007-11-06,Indy Sportfishing Fish Report 11-06-07,"Good day, we had good fishing on dorado today, the fish were mostly 10 to 20 pounds. After catching our limits we looked the rest of the day for wahoo with no luck. Tomorrow we are going to the ridge to fish some of tuna spots. Weather been about 15 knots of wind almost everyday so it has not been flat calm but overall the sea state has been good. Wish us luck, the Indy boys. P.S. SR SAYS LUlb",59.0,60.54,62.0,0.0,9.0,10.0,30.0
2007-11-05,Indy Sportfishing Fish Report 11-05-07,"Hello everyone, the day was very long, again the marlin were out in force and we caught many that we released, the wahoo and dorado on the other hand were definitely harder to come but. The wahoo are in the 25-40 lb range and the dorado is all in the 20 to 40 lb bracket. Tomorrow we are going in a different direction in hope we can improve the catching side of things. The weather was a little on the windy side but may come down tomorrow. Thanks for checking us out.",58.0,60.41,63.0,0.0,8.0,12.0,30.05
2007-11-04,Indy Sportfishing Fish Report 11-04-07,"Good evening, today we fished offshore for good action on wahoo, dorado and marlin. If it were not for so many marlin I'm sure we would have caught more of both wahoo and dorado. At times the marlin were so thick any bait that was fly lined was bit and you could see fish free swimming like mackerel. The weather was very good with flat seas and just a few knots of breeze. Tomorrow we plan on looking for tuna if the weather stays the way it was today. Have a great day, the Indy boys. P.S. Tommy sends his love to the pink princess.",55.0,59.63,65.0,0.0,7.0,12.0,30.07
2007-11-02,Indy Sportfishing Fish Report 11-03-07,"Hello again, Today we started our first day of fishing offshore in search of wahoo and dorado on kelps, the only problem was that we never found a kelp. We traveled into the ridge for the afternoon and only managed a few yellowtail for the day. We plan to be in another area to start the day tomorrow and see how that goes. Bob Levin would like to send a very happy birthday to his grandson Aaron. Another birthday wish goes to Valerie Stevens from her husband Bud and son Brandon, (We're have a great time) Have a great day, The Indy boys.",59.0,61.04,65.0,0.0,5.0,9.0,30.02
2007-11-01,Indy Sportfishing Fish Report 11-01-07,"Hello from all of us on the Indy, We are back out on another 10 day trip with Young's tackle shop. We want to thank everyone who just returned from the Purfield's 10 day. Jackpot winners are as follows: first place Terry Sandoval with a 74.8 Yellowfin tuna, second place Patrick Shemet with a 66.4 Yellowfin and third place goes to Doug Bidinger with a 61.8 Yellowfin. Honorable mention goes to Thomas Drennan and Patrick Shemet with a 130 pound yellowfin. Congratulations guys. We took on what looks like a very good load of sardines with some mackerel mixed in, our weather is excellent by all reports should good for the next few days. We will be on the ridge tomorrow looking for wahoo and yellowtail to start the trip so wish us luck. The Indy guys.",57.0,60.71,63.0,0.0,6.0,9.0,30.06
2007-10-31,Indy Sportfishing Fish Report 10-31-07,Happy Halloween everyone. The Indy will arrive at approx. 7:30 am on Thursday 11/1/07. Please arrive early due to parking. The Indy has been known to get out early (10:30-11 am)See you all tomorrow. Sign in will begin at about 7:00 am.,55.0,60.23,65.0,0.0,10.0,9.0,30.09
2007-10-30,Indy Sportfishing Fish Report 10-30-07,"We tried for some halibut and bass and some yellows today under sunny warm conditions. I t was a relaxed day for everyone, as we caught 5 nice halibut, a bunch of calicos & a few yellows. We are headed up the line to San Diego, and will have an e t a tomorrow. Jeff and the Indy crew",59.0,62.59,66.0,0.0,10.0,8.0,30.1
2007-10-29,Indy Sportfishing Fish Report 10-29-07,"Today was spent in the same area as yesterday, with good results on wahoo and some yellowtail we released for good measure. Everyone had a good time the last couple of days enjoying the great weather and good fishing we have had. We are going to move the boat for tomorrow's activities. See you tomorrow, Jeff and the Indy crew",62.0,66.83,73.0,0.0,10.0,12.0,30.08
2007-10-28,Indy Sportfishing Fish Report 10-28-07,"Today was a long day for us out here. It started out good right after daylight. We got on a couple of spots, but the bite just didn't happen even though we saw plenty of tuna. We did managed 11 fish up to 75 lbs the weather is still great. We are going to try something different tomorrow. Good night from the Indy crew",59.0,67.78,78.0,0.0,10.0,13.0,30.12
2007-10-27,Indy Sportfishing Fish Report 10-27-07,"We had one heck of a great day today. The first part of the day was spent yanking and pulling on good grade yellowtail for hours. These fish were 16 to 30 lbs, and very plentiful. We caught grouper up to 60 lbs And wahoo up to 65 lbs all things considered we had a spectacular day today. The weather continues to be just fabulous. We are going to try for some more wahoo and grouper tomorrow, please wish us luck, Jeff and the Indy crew",61.0,66.13,75.0,0.0,9.0,9.0,30.09
2007-10-26,Indy Sportfishing Fish Report 10-26-07,"Good evening from us out here on the independence. We looked offshore today for some tuna, and saw some good sign of them. Getting them to bite was another thing. We did manage to catch 8 fish up to 110 lbs one thing of note is that we saw some fish over 200 lbs, but did not get them to bite. Again the weather is absolutely gorgeous out here. We are going to try this again tomorrow. Wish us luck, Craig says hello to Laura, Kyle, and Rachel, and hopes you wish him luck also. Thanks for checking in, Jeff and the Indy crew",57.0,61.05,65.0,0.0,8.0,9.0,29.98
2007-10-25,Indy Sportfishing Fish Report 10-25-07,"here is what we know out here on the independence as of today. let me start with the weather, it does not get any better than it is right now. the fishing today was good for wahoo and dorado, with some yellowtail, and small tuna. we are going to try in a different area tomorrow, so check in then. wish us luck, jeff and the indy crew",63.0,70.13,81.0,0.0,8.0,9.0,29.94
2007-10-24,Indy Sportfishing Fish Report 10-24-07,"Good evening from the independence. We got to our destination around 1030 this morning, and had some good wahoo chances right off the bat. Being the first stop of the trip things did not go as well as I hoped. We did get 13 wahoo for the day plus some decent action on yellowtail up to 60 lbs, along with small tuna and some dorado. For the most part we were busy today. The weather is absolutely perfect out here. we are going to try this tomorrow early, and see what happens. See you then, Jeff and the Indy crew",64.0,74.43,87.0,0.0,8.0,9.0,30.03
2007-10-22,Indy Sportfishing Fish Report 10-22-07,"Hello from the independence. We arrived yesterday from a bountiful 10-day trip. Our jackpot winners were as follows: first place Dwayne Uyeda with a 87.2 yellowfin tuna, second place was Billy cannon with an 85.4 pound Yellowfin Tuna and third place was Kenny Price with an 81.4 pound yellowfin.  Honorable mention goes to Gordon Hadfield with an 87.2-pound Yellowfin. Congratulations everyone. We departed at 1200 on yet another 10-day trip this on sponsored by Dick Shaffer of Purfields Tackle. After loading bait we headed down the coast under Smokey windy skies. There were raffle prizes for all on board. Right now we do not have a starting destination, but we will soon. We will spend the day rigging everyone for what we hope is a successful trip. Thanks for checking in on us, be safe with all that is going on in the surrounding areas. Jeff and the Indy crew, Billy, Sean, Frank, Dan, Steve, Ed & Rolf",63.0,72.7,82.0,0.0,7.0,12.0,30.17
2007-10-21,Indy Sportfishing Fish Report 10-21-07,The Indy will arrive at approx. 6:00 am on Mon Oct 22. Please arrive early due to parking. The Indy has been known to get out early (10:30-11 am)See you all tomorrow. Sign in will begin at about 7:00 am.,57.0,68.85,83.0,0.0,10.0,9.0,30.06
2007-10-20,Indy Sportfishing Fish Report 10-20-07,"We departed the 12th, and ran down the beach. On the 13th we had a very good afternoon on big yellowtail. On the 14th we tried fishing offshore for dorado & wahoo but not much to speak of. On the 15th we fished down below for yellowfin tuna and had a great day on 40 to 90 lb fish, 50 tuna for the day. On the 16th we had a spectacular day on the tuna with 81 fish for the day 40 to 120 lbs along with wide open dorado, big bull dorado. All this was in windy choppy weather. The next day we had 5 tuna 50 to 100 lbs and more dorado in very windy seas. We ran all the next day the 19th up to our yellowtail spot. Today the 20th, we had 45 big yellows for our efforts, in the nice sunny weather, no wind today. We will run up to San Diego tonight. Jeff, Kyle and the Indy boys. This is a condensed verson of this trip and I have been out of town, Judy.",59.0,62.83,68.0,0.0,10.0,9.0,29.89
2007-10-18,Indy Sportfishing Fish Report 10-18-07,"Hello, the computer has still been giving us some problems onboard. The trip has been going good even the weather has been less then ideal. Jeff started out fishing yellowtail and had good fishing on those 25 to 35 pound yellows we have been catching this year. The ridge has been very slow so the boat has been offshore angling for tuna and dorado. For the time offshore they have caught 135 tuna up to 110 lbs with most fish in the 40 to 70 pound bracket, they have limits of dorado as well. The plan is to finish the trip back on the yellowtail grounds for final day or so fishing.",57.0,63.65,70.0,0.0,10.0,14.0,29.98
2007-10-12,Indy Sportfishing Fish Report 10-12-07,"We just came back from our second 10-day trip of the season and would like to thank everyone for their participation. Things may have been a bit slow due to the weather and conditions, but all in all it turned out to be quite a good trip. Our Jackpot winners were as follows first place Mike Smith from Lakewood landed a 100.8 yellowfin, second place was Douglas Green from San Diego with a 73.2 yellowfin, and rounding off third place was Anthony Dutcher from Garden Grove with a 56.8 Broomtail Grouper. Nice catch guys. We immediately did a quick turn-a-round with Kimura's Tackle on another 10-day trip. Check back for more reports. Jeff, Kyle, Tommy, John, Jimmy, Ed and Carolyn.",60.0,62.88,67.0,0.0,10.0,12.0,29.91
2007-10-11,Indy Sportfishing Fish Report 10-11-07,"The Indy will arrive at Point Loma Sportfishing at approximately 5:45 am on 11/12/07. Those of you going out on tomorrows trip arrive early as I will begin sign-in at 7:00 am. Our line will begin next to the fence adjacent to the landing office look for the Indy Sign. Unload your gear behind the sign then come upstairs and sign in. There may be a short update on yesterdays fishing if the emails are properly working, check back. Thanks the Indy Staff and Crew.",61.0,63.8,67.0,0.0,10.0,10.0,29.95
2007-10-09,Indy Sportfishing Fish Report 10-09-07,"Hello again, we are back on line after some computer problems. I will try to update everyone on how the trip has gone. We have had some pretty slow fishing for the most part, we have covered a lot of ground with are fellow long-range code boats and the overall picture has been tough fishing. Things were looking good on the day we left and the following day and it just went downhill from there. We have caught about 25 wahoo and a mix of tuna, Dorado, yellowtail and grouper. The numbers of fish are just on the low side for a 10-day trip. Weather really played a role as we had good weather to start the trip and then about 4 days of unsettled weather and wind. It's now Tuesday and the weather is very good along with very good action on yellowtail. We plan on fishing are way back to San Diego so wish us luck. The Indy guys",59.0,64.96,73.0,0.0,10.0,13.0,29.98
2007-10-08,Indy Sportfishing Fish Report 10-08-07,"Today was not a very producing day for us. We had a few wahoo, grouper and yellowtail. It was definitely scratchy. We moved from spot to spot to try to find the yellowfin. The weather has calmed down so it appears that tomorrow will bring more favorable fishing for us. Mark, Paul and the Indy Boys",58.0,69.39,81.0,0.0,10.0,10.0,29.91
2007-10-06,Indy Sportfishing Fish Report 10-06-07,Well what a tough day of fishing yesterday,57.0,63.43,69.0,0.0,10.0,15.0,30.06
2007-10-04,Indy Sportfishing Fish Report 10-04-07,"Good day, Well we finally made our way down to the Rocks. This morning we had a good start at fishing. We had good Wahoo fishing this morning and by late evening we were into the yellowtail and a few grouper. We plan to wrap up fishing today and try our skills at Yellowfin fishing on Friday at a different location. The weather is still very good. Check back for more updates. Mark, Paul and the Boys.",64.0,65.93,68.0,0.0,10.0,14.0,29.86
2007-10-01,Indy Sportfishing Fish Report 10-01-07,The Indy will arrive at approx. 6:00 am on Tuesday Oct 2. Please arrive early due to parking. The Indy has been known to get out early (10:30-11 am)See you all tomorrow.,65.0,69.0,74.0,0.0,10.0,12.0,30.03
2007-09-30,Indy Sportfishing Fish Report 09-30-07,"Good evening everyone, Things were a little tough today for tuna, as The fish didn't want to cooperate. We did manage 20 in the 45 to 70 lb range, The weather is super good out here. We are going to try this for a few hours in the morning before we head on out of here. Good night, Jeff, Kyle and the Indy crew",60.0,67.74,75.0,0.0,10.0,8.0,30.0
2007-09-27,Indy Sportfishing Fish 08-27-07,"Hello everyone, here is the report for today. We fished offshore today looking for kelps and anything else we might find. We found a dozen or so kelps, but only 5 had fish on them. We had very good fishing on large Dorado. As well as 5 Wahoo for our efforts. Everyone had a great time battling these airborne bulls Dorado. The weather is still flat calm. At this time we haven't made up our mind what to do for tomorrow, so check again when you can, thanks, the Indy crew",62.0,66.09,72.0,0.0,10.0,12.0,29.96
2007-09-26,Indy Sportfishing Fish Report 09-26-07,"Good evening to all. Today we had good action for tuna in the morning, followed by more epic yellowtail fishing the rest of the day. These yellows again were brutes, 30 to 60 lbs biting with reckless abandon. While the Wahoo seem to be absent here, we are going to look offshore tomorrow for kelps or anything else that might have Wahoo or Dorado on it. The weather is still great out here. Wish us luck for the next couple of days, Jeff and the Indy crew. Message from Dan, he misses crystal and Jake, and wants to say hello to them.",62.0,68.09,75.0,0.0,10.0,10.0,29.97
2007-09-25,Indy Sportfishing Fish Report 09-25-07,"Hello again from the independence. Today was just like yesterday in many ways. We did have a lull for about 1 hour, but besides that things were very good out here for us today. I think the one thing we have in our favor is the good fishing conditions all day long, current, and biting fish. Everything we caught today was good grade, just like yesterday. The weather is still great. We plan on doing this again tomorrow in hopes this continues. See you then, Jeff, Kyle and the Indy crew",61.0,66.24,71.0,0.0,10.0,9.0,30.03
2007-09-24,Indy Sportfishing Fish Report 09-24-07,"What a great start to our trip today. We had an awesome, spectacular day today on yellowtail 25 to50 lbs, yellowfin tuna 45 to 75 lbs, and a hand full of wahoo for good measure. We were really busy all day long yanking, and pulling on these beasts. The weather is really good as well. We plan on staying here tomorrow to see if we can top today's action, it will be a challenge. Thanks for checking in on us, Jeff, Kyle and the Indy crew.",60.0,65.78,71.0,0.0,10.0,14.0,30.0
2007-09-23,Indy Sportfishing Fish Report 09-23-07,"Hello everyone, Our jackpot winners for the Motorsports Charter were as follows: first place Mike McFarlane, with a 45.2 yellowtail, second place was Brett Edmonson with a 29.2 Yellowtail, and Kenny Meliota with a 29.0 Yellowtail, Great group and we'll see you all next year. We departed yesterday on the first 10-day trip of the season. The Fish",60.0,64.96,69.0,0.0,10.0,13.0,29.99
2007-09-21,Independence Sportfishing Fish Report 09-21-07,"Good day from all of us on the Independence, We made the decision to fish for yellowtail one more day due to slow fishing offshore and uncertain weather due to the low to the north of us. The yellowtail bit on and off during the day and the fish are still that good grade in the 22 to 40 pound range. We are planning on working our way home and fishing some off the wall spots looking for something different to catch. The weather as it turns out is the best we have seen in a while, it's like a lake out here and we love it we will arrive at Point Loma Sportfishing at 06:00 on Saturday morning. Wish us luck on the last day fishing. The Indy guys.",59.0,65.48,71.0,0.0,10.0,21.0,29.88
